avgAnnCount,avgDeathsPerYear,incidenceRate,medIncome,popEst2015,povertyPercent,studyPerCap,binnedInc,MedianAge,MedianAgeFemale,AvgHouseholdSize,PercentMarried,PctBachDeg18_24,PctHS25_Over,PctBachDeg25_Over,PctUnemployed16_Over,PctPrivateCoverage,PctEmpPrivCoverage,PctWhite,PctBlack,PctOtherRace,PctMarriedHouseholds,BirthRate,TARGET_deathRate,County,State,State.Abbreviation,fips
4.188746756,3.758709096,18.33858026,1.086552236,5.585454186,2.739585308,-57.22333962,1.00005002,1.069213188,161.3925656,2.332102305,1356.350006,2.512197185,982.800369,1.615847398,2.56887805,2190.107124,20.77117306,4531.905372,0.903609037,-0.97832054,1128.000601,1.834899325,183,Clearfield,Pennsylvania,PA,42033
3.831311498,3.375900333,18.51208864,1.086557482,5.436184146,2.790274966,-57.22333962,1.000052991,1.064275381,126.757346,2.675079019,1170.480169,2.839058776,795.7096822,1.717634178,2.199925394,2400.065061,22.7537026,4626.589322,0.406324334,-1.900313755,1070.901691,2.058350046,196.6,Clinton,Pennsylvania,PA,42035
4.104551296,3.595497527,18.90568374,1.086560556,5.546598914,2.602784404,2.773067406,1.000054284,1.066131648,138.6693039,2.37989915,1156.009419,2.327408233,799.0645477,1.790477405,2.101446856,3009.501647,26.16444118,4552.808671,0.632657418,-0.721076256,1017.70059,1.798956208,175.2,Columbia,Pennsylvania,PA,42037
4.21638094,3.784464506,18.45413841,1.086557175,5.598306869,2.642109632,-57.22333962,1.000052991,1.068059653,148.9162274,2.428095939,1361.563444,1.835771624,775.7224344,1.761585399,2.446649613,2104.919121,20.61322858,4586.294781,0.625547682,-1.516250414,1098.489508,2.461733607,191.8,Crawford,Pennsylvania,PA,42039
4.56477427,4.115005245,18.15187496,1.086573315,5.787852211,2.168572701,4.854076372,1.00006506,1.066740339,143.5218076,2.332102305,1382.517159,2.800825417,478.6681928,1.975199015,2.075977179,3311.501524,26.64003303,4015.720124,1.23878435,0.088777459,1123.149843,2.024979245,154.6,Cumberland,Pennsylvania,PA,42041
4.587638013,4.165435233,18.10749086,1.086566299,5.804959019,2.540534728,6.980656739,1.0000568,1.065684329,138.6693039,2.403947552,1117.860589,3.375592914,473.4262781,1.916593295,2.425502304,2619.629185,24.45901347,2597.727939,2.952931723,1.084511738,809.3871554,2.403489611,169.1,Dauphin,Pennsylvania,PA,42043
4.890609085,4.50158526,19.03691752,1.086573422,5.918859318,2.351131017,5.24190755,1.00006506,1.065039698,136.2616714,3.011104841,1052.639572,3.390493323,398.1198448,1.990639607,2.646296315,2886.66205,25.53836657,2515.417265,3.102238106,0.000564222,931.5126263,2.313171243,187.4,Delaware,Pennsylvania,PA,42045
3.83737325,3.348378299,18.90039781,1.086560585,5.381742377,2.306396468,-57.22333962,1.000054284,1.070977545,170.5572675,2.237708445,1414.247619,2.72227086,964.3440501,1.730156869,1.97035878,2811.186777,23.78150602,4812.951854,-0.676138931,-1.307210537,1031.421457,1.87768304,189.9,Elk,Pennsylvania,PA,42047
4.624182355,4.226341939,18.40975049,1.086558944,5.807992799,2.733780448,3.798633198,1.000054284,1.064945801,135.7816456,2.452344311,1089.668813,3.15628906,618.6580345,1.899459984,2.607969393,2420.893369,23.09789002,3828.638165,1.983878187,-0.134711826,868.252344,2.098726721,182.5,Erie,Pennsylvania,PA,42049
4.428910255,4.037381573,18.64325521,1.086547035,5.680572735,2.932450678,4.765723288,1.000047813,1.06943494,161.8977678,2.403947552,1132.091428,2.661408557,946.0553063,1.642656624,2.683891876,2144.026743,21.39926545,4315.55149,1.432051218,-1.276712949,881.8235126,2.159761481,198.7,Fayette,Pennsylvania,PA,42051
3.012485364,2.50509814,18.17755139,1.086548515,5.023467977,3.009298272,5.121275921,1.00005002,1.068760909,235.8688631,1.229765263,553.8187617,-1.048554711,1085.354573,1.352771654,1.858115129,2324.464292,15.63201038,2179.102498,3.389562297,1.039396001,1009.61156,0.547301673,206.5,Forest,Pennsylvania,PA,42053
4.405094917,3.950678335,18.26828804,1.086564047,5.705884461,2.426677817,4.769581496,1.000055551,1.066825675,143.0343374,2.776671845,1511.598184,2.327408233,739.7118197,1.746212406,2.382491884,2634.12448,23.28841218,4317.732566,1.352482007,-0.287059187,1230.82036,2.078341396,162.2,Franklin,Pennsylvania,PA,42055
3.341571216,2.77805894,18.13185625,1.086561754,5.203411695,2.533357254,-57.22333962,1.000055551,1.068684366,154.3691623,2.525689344,1681.046391,2.202740876,990.2297876,1.542946515,2.508729498,2512.188958,22.67699562,4703.749189,0.358025166,-1.156464404,1278.897089,2.122775988,177.5,Fulton,Pennsylvania,PA,42057
3.847283081,3.359585188,18.72165058,1.086563542,5.425235952,2.739585308,-57.22333962,1.000055551,1.10133749,150.3976244,2.214359945,1219.365762,2.702175495,853.6604232,1.730156869,2.270488306,2547.752466,23.78150602,4250.122202,1.643219965,-0.594009977,1018.05746,2.466843935,193.5,Greene,Pennsylvania,PA,42059
3.862660113,3.411850491,17.6139967,1.086557848,5.467858977,2.654861155,-57.22333962,1.000052991,1.068138966,153.3734056,2.284705403,1320.135834,2.013851509,1012.678703,1.61025726,2.627226287,2483.918079,22.25364327,4243.941335,1.685426071,-0.872249149,1225.933261,2.69485148,172.7,Huntingdon,Pennsylvania,PA,42061
4.136955273,3.659058481,17.63515168,1.086555477,5.599390483,2.768083359,3.652695177,1.000051665,1.065039698,137.2232258,2.403947552,1170.480169,2.253542849,739.7118197,1.800729663,2.56887805,2677.850271,23.47844734,4462.527659,0.926021611,-1.129090295,1040.789936,1.82309271,151.6,Indiana,Pennsylvania,PA,42063
3.956600363,3.480443331,18.64054061,1.086556981,5.461971349,2.533357254,-57.22333962,1.000052991,1.06898853,158.3712044,2.332102305,1484.231483,2.661408557,993.9545408,1.642656624,2.270488306,2297.272985,22.02166158,4802.44862,-0.636967848,-2.138150939,1115.646145,2.57844476,183.2,Jefferson,Pennsylvania,PA,42065
3.522348439,3.050338368,17.14537352,1.086562618,5.330823845,2.458407788,-57.22333962,1.000055551,1.068530263,152.3795604,2.905912547,1583.921162,1.568297838,986.51173,1.542946515,2.101446856,2420.893369,22.48487178,4674.810218,-0.277585659,0.245472176,1306.206215,2.37347685,162.9,Juniata,Pennsylvania,PA,42067
4.575195033,4.176831855,18.46796774,1.086558511,5.762322071,2.673670089,5.058631545,1.000052991,1.067979982,151.8833561,2.403947552,1048.055901,3.375592914,552.1314648,1.884021351,2.382491884,2626.871834,24.04569198,4294.682071,1.136393609,-0.394049791,826.8058514,1.576147176,178.3,Lackawanna,Pennsylvania,PA,42069
4.81925834,4.424771548,17.99924071,1.086569758,5.911449264,2.306396468,4.23777019,1.000058507,1.064565554,131.4840855,2.98465679,1500.621515,2.640728383,566.285591,1.886645418,2.199925394,2490.970805,23.85708126,3919.097597,1.408539269,1.185188545,1303.73876,2.523251419,157.6,Lancaster,Pennsylvania,PA,42071
4.265437108,3.844311675,18.61607496,1.086558285,5.601873285,2.526124713,7.496584081,1.000052991,1.069581189,162.4034375,2.332102305,1284.411478,2.82002613,775.7224344,1.790477405,2.404118422,2338.119922,21.86658254,4341.189937,1.347882935,-0.593694735,994.767714,2.037745528,186.1,Lawrence,Pennsylvania,PA,42073
4.375633963,3.947928664,18.31333457,1.086567046,5.685219885,2.342351749,-57.22333962,1.0000568,1.066995159,144.9871604,2.725675462,1372.020309,2.913574268,739.7118197,1.746212406,2.382491884,2533.497075,23.09789002,3881.947563,0.690912089,1.919743898,1123.12694,2.452098403,172.8,Lebanon,Pennsylvania,PA,42075
4.711675231,4.297398913,18.48453675,1.086570413,5.850110465,2.4966267,5.420194655,1.000058507,1.065593571,136.7421984,2.879864436,1165.646589,2.96785075,429.9866539,1.909361124,2.702425125,2448.804391,23.97030358,3143.100169,1.902738402,2.143482803,975.6773501,2.269508144,168.4,Lehigh,Pennsylvania,PA,42077
4.737240441,4.344473205,18.70278532,1.08655748,5.83014945,2.698177408,5.504033402,1.000052991,1.068452699,155.8663704,2.355950735,1034.364864,3.038216215,603.8878421,1.793928272,2.56887805,2505.106244,22.83032876,4035.592649,1.38483702,1.160111457,809.4965967,2.168429686,181.1,Luzerne,Pennsylvania,PA,42079
4.351389422,3.886819805,18.99249382,1.086558641,5.65446451,2.710195579,5.210722174,1.000054284,1.101294067,148.4233947,2.428095939,1199.691569,2.702175495,651.753174,1.783472378,2.549034744,2583.565875,23.74369015,4215.912414,1.594280295,-0.428824098,985.3387333,2.295510755,178.5,Lycoming,Pennsylvania,PA,42081
3.884697892,3.391655261,18.2272801,1.086558074,5.451960129,2.745354517,-57.22333962,1.000052991,1.068059653,153.8710454,2.121965805,1029.821178,2.444834438,885.1288657,1.657892831,2.810145248,2476.875349,22.44638548,4487.877972,0.869051027,-0.488034064,812.3057568,2.539861643,170.4,McKean,Pennsylvania,PA,42083
4.364729583,3.946546487,18.72434263,1.086556673,5.6515154,2.622652375,5.01637909,1.000052991,1.069138628,159.3764443,2.308353861,1214.432219,2.489985553,755.9787094,1.813946698,2.360616359,2413.940603,22.29223333,4172.795098,1.759050725,-0.85167807,1014.208105,2.016961467,186.7,Mercer,Pennsylvania,PA,42085
3.956600363,3.449728856,18.50107733,1.086553264,5.471714121,2.727939498,6.689362928,1.000051665,1.068912988,155.3668254,2.525689344,1403.630814,2.150604155,957.008436,1.556051807,2.270488306,2002.391439,19.73766383,4734.43935,-0.327887213,-1.543496278,1064.152934,2.353790361,168.3,Mifflin,Pennsylvania,PA,42087
4.4001279,3.96546217,18.14901773,1.08657125,5.720129115,2.533357254,3.269673264,1.000058507,1.067576184,145.4765899,3.675853518,1229.262836,2.398670954,521.5964801,1.84492757,3.263208177,2490.970805,23.25034691,3048.317961,2.662060113,1.00911826,1240.25757,1.887984648,180,Monroe,Pennsylvania,PA,42089
4.997630116,4.599974335,18.57789413,1.086581553,5.973033517,1.928773032,5.74818572,1.00006506,1.066995159,145.4765899,2.802320015,1451.721318,4.127704914,246.8419755,2.07527377,2.270488306,3476.246459,27.51110677,3254.489803,2.218138692,0.092152099,1229.496028,1.956348581,161.8,Montgomery,Pennsylvania,PA,42091
3.522348439,2.890388641,18.57789413,1.086567602,5.262294467,2.368448749,-57.22333962,1.000058507,1.068452699,164.4307803,-0.499728441,1244.18342,3.683597907,612.7294607,1.873311466,2.316091703,3009.501647,25.2420701,4449.454667,0.520996291,-2.002733684,989.5902596,1.595746303,152.6,Montour,Pennsylvania,PA,42093
4.699147783,4.261620045,19.04343359,1.086572576,5.820898202,2.259442036,6.216824216,1.00006506,1.067576184,148.9162274,2.776671845,1320.135834,2.89518135,486.582833,1.906914002,2.4675662,2970.839384,25.39035433,3737.400953,1.637147592,0.890620525,1155.037887,1.857927136,172.7,Northampton,Pennsylvania,PA,42095
4.265437108,3.831551888,18.31333457,1.086552521,5.61291133,2.704205702,-57.22333962,1.000051665,1.10149387,163.9232462,2.076368652,1269.250984,2.661408557,960.672891,1.626793781,2.446649613,2576.383202,22.48487178,4533.403542,1.057278689,-0.971966192,937.48798,2.367023035,177.5,Northumberland,Pennsylvania,PA,42097
3.882906034,3.401864752,18.41669963,1.0865679,5.46793855,2.125211835,-57.22333962,1.000058507,1.067819559,148.9162274,2.599934247,1623.564037,2.17684441,809.1696761,1.686651202,2.247263193,2901.877056,25.39035433,4723.653946,-0.147668029,-1.102555058,1302.036716,2.207823343,189.7,Perry,Pennsylvania,PA,42099
5.1628206,4.827738761,19.14453288,1.086550469,6.060481044,3.164847693,7.00709609,1.00005002,1.059456578,111.0771903,2.853916311,428.6514237,3.46361362,447.6313309,1.84492757,3.514865815,1550.331406,19.4565527,867.5717815,3.861505846,1.776851831,317.3455754,2.228163793,211.7,Philadelphia,Pennsylvania,PA,42101
4.01495532,3.480443331,18.16900029,1.086570478,5.510643093,2.315514195,4.432929977,1.000058507,1.070707529,165.9561681,3.037652877,1511.598184,2.800825417,499.9118433,1.838952146,3.206258249,2626.871834,23.17415773,3996.36403,1.793373641,0.195370262,1376.511316,2.29897691,157.4,Pike,Pennsylvania,PA,42103
3.478812588,3.028785918,18.0974398,1.086552369,5.242176775,2.602784404,-57.22333962,1.00005002,1.070570837,166.9754088,2.802320015,1356.350006,2.619844416,885.1288657,1.615847398,2.382491884,2256.785905,20.21670644,4776.106516,-0.550316854,-1.274796605,1127.443888,2.680338487,191.9,Potter,Pennsylvania,PA,42105
4.453131701,4.053415852,18.50520804,1.086556187,5.694936709,2.547657962,5.476112315,1.000052991,1.069138628,160.8878316,2.332102305,1185.040886,2.800825417,867.5790732,1.6478028,2.75701045,2562.047842,22.98334034,4438.170382,1.023237527,0.003683008,954.1971844,2.056408017,186.6,Schuylkill,Pennsylvania,PA,42107
3.814700645,3.254435809,18.34698072,1.086562788,5.441657806,2.518836261,-57.22333962,1.000055551,1.065410737,136.7421984,2.932060643,1387.780579,1.494760693,809.1696761,1.657892831,1.915123736,2455.807136,23.40249132,4684.255468,0.011274118,-0.739976848,1357.176707,2.092696795,159.2,Snyder,Pennsylvania,PA,42109
4.170261612,3.704342239,18.08881611,1.086559204,5.571611513,2.547657962,3.802979909,1.000054284,1.07022408,168.5077318,2.428095939,1457.114688,2.761905814,924.3302028,1.652881012,2.382491884,2612.396531,22.71535924,4575.0306,0.977918173,-0.873599092,1298.293994,2.339851282,159.4,Somerset,Pennsylvania,PA,42111
3.119754662,2.47492429,19.20623973,1.086557442,4.979132513,2.609453757,-57.22333962,1.000052991,1.07423268,200.0044703,-0.499772438,1356.350006,1.638931664,917.1422095,1.6478028,2.738980918,2751.526268,20.296203,4479.488838,0.906340318,-0.650993864,1079.280802,1.789228966,186.2,Sullivan,Pennsylvania,PA,42113
3.881106286,3.386463634,17.7700081,1.086563211,5.448120493,2.4966267,-57.22333962,1.000055551,1.070977545,169.5315817,2.403947552,1539.21479,2.467533337,832.9845931,1.695769632,2.549034744,2554.895156,22.21503229,4786.700562,-0.603878977,-1.169456921,1179.623961,1.897758471,163.6,Susquehanna,Pennsylvania,PA,42115
3.910671354,3.406885013,18.52995526,1.086561004,5.449214428,2.727939498,-57.22333962,1.000054284,1.068530263,151.3876316,2.550337659,1361.563444,2.09704888,762.5328768,1.746212406,2.488257689,2413.940603,22.44638548,4713.681356,-0.329164528,-2.484246136,1136.432678,2.642083318,174.7,Tioga,Pennsylvania,PA,42117
3.821007672,3.274789707,17.75213986,1.086561664,5.464485989,2.540534728,6.727139318,1.000054284,1.064756615,136.2616714,2.332102305,1103.719718,2.303086375,654.8027348,1.757803332,2.199925394,2663.235024,23.55432643,3861.525518,1.980278879,0.37132213,1195.193372,2.041987951,144.9,Union,Pennsylvania,PA,42119
4.043590994,3.623901244,18.53544604,1.086556981,5.49982431,2.722062008,5.773177971,1.000052991,1.070294013,167.4857221,2.332102305,1430.247798,2.512197185,938.78676,1.691238174,2.627226287,2263.508762,21.2427866,4685.148177,-0.118023441,-1.862029215,1091.257317,2.176615224,199.4,Venango,Pennsylvania,PA,42121
3.942899457,3.449728856,18.65952689,1.08655799,5.441399409,2.589302289,-57.22333962,1.000052991,1.070843094,169.019427,2.261156931,1478.788132,2.931814903,850.1976014,1.734237668,2.316091703,2699.848112,22.67699562,4785.732519,-0.703289191,-2.319939041,1106.000865,2.238040777,179.3,Warren,Pennsylvania,PA,42123
4.571394503,4.185696252,18.46382103,1.086568582,5.759334376,2.324544903,4.75169705,1.000058507,1.06943494,159.8797703,2.428095939,1377.263736,3.055466957,598.0276072,1.928296918,2.293428544,3017.264087,25.05632847,4412.066607,1.089543935,-1.44408198,1105.953152,2.104861572,186.3,Washington,Pennsylvania,PA,42125
3.981263655,3.554466181,17.81600986,1.086562339,5.4920978,2.575624368,3.785128328,1.000055551,1.071044358,176.2311565,2.550337659,1304.765418,2.327408233,752.7117828,1.734237668,2.56887805,2441.811641,21.71115943,4407.875363,1.266958243,-0.518029588,1200.015613,1.752989122,179.4,Wayne,Pennsylvania,PA,42127
4.783267415,4.406052733,18.38190352,1.086566777,5.848903399,2.26902105,4.270208965,1.0000568,1.070775452,170.5572675,2.214359945,1440.964566,3.50642651,586.389214,1.904448273,2.075977179,2963.13692,24.19624687,4510.996964,0.865484309,-1.814799701,1109.287655,1.764043095,175.3,Westmoreland,Pennsylvania,PA,42129
3.733131758,3.203250663,19.09670412,1.086568648,5.357855264,2.342351749,-57.22333962,1.000058507,1.068607485,153.8710454,2.675079019,1304.765418,2.619844416,885.1288657,1.75398099,2.528986842,2685.172889,23.17415773,4728.562698,-0.316275905,-1.263994816,1078.732728,1.98688658,191.7,Wyoming,Pennsylvania,PA,42131
4.78409783,4.365555572,18.54915935,1.086570545,5.882238996,2.278504141,4.629841489,1.000058507,1.066654605,142.5473586,2.802320015,1382.517159,2.876633183,648.7104274,1.84492757,2.4675662,2818.689322,25.57532742,3943.531968,1.791603077,0.463926829,1157.430046,2.024348599,170.2,York,Pennsylvania,PA,42133
3.95958236,3.406885013,18.33437727,1.086576457,5.483202202,2.044212392,-57.22333962,1.00006506,1.069213188,160.3835663,2.332102305,1372.020309,3.330314315,202.9444061,2.039203586,2.360616359,3262.857724,25.83358497,4538.814857,0.235356857,-1.356747448,1190.227697,1.936571685,142.2,Bristol,Rhode Island,RI,44001
4.469115414,4.05446086,18.59154743,1.086572838,5.718416898,2.189531936,3.874456519,1.00006506,1.068912988,158.8735888,2.332102305,1234.226368,3.786540886,324.6954866,1.956851739,2.646296315,3064.048645,26.71296277,4280.460774,0.336693886,0.367080081,926.5937211,2.225709807,184.1,Kent,Rhode Island,RI,44003
4.190382605,3.714322893,18.27534058,1.086576949,5.588893484,2.210037925,4.452371784,1.00006506,1.069213188,160.8878316,2.076368652,1234.226368,4.038087731,215.3236301,2.07668287,2.382491884,3119.085443,23.32645797,4012.793515,1.269254,0.416895224,898.4051046,1.265875033,164,Newport,Rhode Island,RI,44005
4.877030013,4.496956517,18.33577847,1.086560918,5.936046658,2.838366679,6.123858793,1.000054284,1.063275891,127.2277105,2.700327248,831.6176996,3.330314315,329.0746748,1.881376226,2.878880256,2040.539437,22.25364327,2697.490189,2.300371435,2.286192271,658.5956792,2.109557733,173.6,Providence,Rhode Island,RI,44007
4.350866091,3.861862766,18.59836686,1.086577696,5.670514163,2.297190044,3.255210946,1.00006506,1.101453985,155.3668254,2.428095939,1304.765418,3.50642651,218.9248316,2.068122056,2.270488306,3335.958369,26.53052017,4361.329931,0.384650852,-0.224373424,1134.882045,1.388402821,162.2,Washington,Rhode Island,RI,44009
3.595020941,3.119167414,17.72228304,1.08654461,5.332656329,2.987343846,-57.22333962,1.000047813,1.068760909,157.3678514,2.675079019,1094.342451,1.337763557,546.5178362,1.581054642,3.072213951,1600.850988,18.9716898,2441.000194,3.413470314,-1.388005972,911.8811093,2.401305552,183.7,Abbeville,South Carolina,SC,45001
4.344524727,3.960151381,17.00091383,1.086562213,5.719521915,2.745354517,1.825305231,1.000055551,1.066825675,144.4982198,2.700327248,1244.18342,2.398670954,379.093606,1.873311466,2.945366113,2124.42795,21.28193991,2425.948818,3.288185112,0.876079665,974.2531513,2.344737201,164.3,Aiken,South Carolina,SC,45003
3.012485364,2.533745999,17.26087393,1.086519554,5.089350868,3.576626363,-57.22333962,1.000040552,1.064851441,154.3691623,2.82806817,449.4010953,1.494760693,600.954306,1.657892831,4.404680568,1146.412233,14.98207843,303.7333952,4.44081451,0.28021737,399.9083026,3.160218923,197.6,Allendale,South Carolina,SC,45005
4.481880921,4.053415852,18.36515646,1.08655613,5.747696906,2.751088506,5.781289301,1.000052991,1.066481925,141.0893781,2.751123661,1351.146564,2.375192885,390.9327826,1.769031667,2.827549338,1983.452387,21.55538838,3204.333388,2.85491476,-0.28891343,1069.422181,2.553943991,177.3,Anderson,South Carolina,SC,45007
3.359621092,2.860671532,17.82192909,1.086533613,5.207690619,3.298122867,-57.22333962,1.000040552,1.066307614,140.119861,2.403947552,709.9765236,-4.252780848,254.5565731,1.765327936,3.102750345,1108.423345,13.29524149,641.1784531,4.26056136,0.023577501,603.5042933,3.60633429,187.5,Bamberg,South Carolina,SC,45009
3.415229321,3.060775653,17.19618503,1.086537946,5.300221078,3.207922604,-57.22333962,1.000040552,1.065864541,138.6693039,2.905912547,915.1940624,0.866280828,546.5178362,1.61025726,3.612738165,1500.621515,16.10342147,1336.610078,3.915011105,0.422482549,696.1053743,2.454883788,212.1,Barnwell,South Carolina,SC,45011
4.456234889,3.988494253,17.88826356,1.086568297,5.733599873,2.504088149,4.36011677,1.000058507,1.068374789,160.8878316,2.649930776,1478.788132,2.661408557,220.7361333,2.026115922,2.446649613,2223.321564,16.2312541,2710.200903,2.987742809,1.429562191,1182.700739,2.550857015,146.9,Beaufort,South Carolina,SC,45013
4.361695763,3.897949441,18.17612675,1.086565845,5.754746137,2.561744918,-57.22333962,1.0000568,1.061341181,117.0000962,3.281084526,1234.226368,2.619844416,381.4475069,1.838952146,2.945366113,2223.321564,20.88938647,2266.200905,3.275433473,0.834668073,1085.096938,2.350709288,175.8,Berkeley,South Carolina,SC,45015
3.37128224,2.701286836,18.26123028,1.086553612,5.206012847,2.889059635,-57.22333962,1.000051665,1.07022408,165.4472418,2.501141014,1419.571016,1.80438639,538.148882,1.704670676,2.720786956,1847.31494,19.85775987,1468.20818,3.852764837,0.809831968,931.0742161,2.277784559,150.9,Calhoun,South Carolina,SC,45017
4.666237121,4.256280189,18.17755139,1.086566116,5.862155777,2.756787699,6.452558943,1.0000568,1.062651186,123.9460214,2.47669267,902.4026995,3.63045409,189.2261247,2.06956677,2.549034744,2338.119922,21.90538441,2255.534254,3.441639157,-0.265345957,695.4339942,2.054575143,173.7,Charleston,South Carolina,SC,45019
3.96839701,3.480443331,18.62423704,1.086550332,5.511550137,3.026498049,4.669103088,1.00005002,1.064945801,130.060691,3.091048905,1113.136969,2.577446153,529.8417499,1.672544871,3.056776389,1589.554441,18.68707794,2859.812589,3.070116572,0.479104768,882.8881969,2.582507,187.8,Cherokee,South Carolina,SC,45021
3.753211646,3.306871908,18.6051815,1.086548095,5.39170715,3.034980695,-57.22333962,1.00005002,1.067079314,144.9871604,2.905912547,848.0130867,0.972094986,518.8618111,1.621358927,3.502321153,1506.104851,18.76853161,1804.061683,3.748111405,-2.013216197,703.522132,2.656285701,215.6,Chester,South Carolina,SC,45023
3.823088966,3.431186301,17.68032176,1.086543541,5.469485802,3.186633947,-57.22333962,1.000047813,1.066910614,142.0608721,2.675079019,1141.628635,1.897008587,606.8282142,1.522466847,3.009762989,1387.780579,18.36015671,2038.232271,3.594616155,0.073302914,852.3809298,1.899070731,206.2,Chesterfield,South Carolina,SC,45025
3.799602713,3.331041752,18.42780781,1.086538085,5.401939394,3.207922604,-57.22333962,1.000040552,1.068374789,159.3764443,2.550337659,919.4778429,0,516.1340217,1.615847398,3.785437434,1351.146564,14.93844697,1172.44145,4.004596567,0.009378877,764.8993723,2.502926187,194.1,Clarendon,South Carolina,SC,45027
3.816813612,3.411850491,18.13328756,1.08654467,5.426474684,3.055856441,4.111405291,1.000047813,1.067494318,144.4982198,2.700327248,919.4778429,1.022489497,557.7725404,1.592994783,3.318677948,1189.91445,15.06922568,1666.990754,3.74758474,0.085732503,682.1136841,2.480883531,211.7,Colleton,South Carolina,SC,45029
4.043590994,3.647658957,18.02243845,1.086544819,5.549239537,3.146295384,-57.22333962,1.000047813,1.066740339,144.0097686,2.675079019,1016.250097,2.253542849,518.8618111,1.730156869,3.751939406,1539.21479,18.9716898,1602.696568,3.807399469,-0.738653239,774.5466145,2.483342401,206.8,Darlington,South Carolina,SC,45031
3.619064894,3.218443362,17.63816988,1.086534024,5.384376981,3.301301415,-57.22333962,1.000040552,1.063980823,130.060691,3.117896896,856.2707589,0.630344212,586.389214,1.401780797,3.425507383,1020.763795,14.93844697,1121.661299,3.953478727,-0.166467857,691.3742327,2.307288464,204.7,Dillon,South Carolina,SC,45033
4.264104291,3.754254981,18.47211266,1.086569032,5.704522697,2.4966267,1.911983009,1.000058507,1.06189718,117.9193529,3.336280281,1299.661939,2.577446153,337.917183,1.87057904,2.607969393,2469.842616,22.29223333,2315.179935,3.317691557,0.175120375,1101.323836,2.440840822,172.9,Dorchester,South Carolina,SC,45035
3.518177842,2.982694113,17.24513858,1.086557368,5.346942508,2.795741847,-57.22333962,1.000052991,1.067819559,152.3795604,2.879864436,1038.918546,2.421882512,513.4131135,1.721856066,2.774878882,2111.412068,22.13774734,1742.217076,3.698258774,0.734498624,971.0189717,1.606730078,157.8,Edgefield,South Carolina,SC,45037
3.577011667,3.128260268,18.15330325,1.086544546,5.311121614,3.059976197,-57.22333962,1.000047813,1.069361342,156.866884,2.675079019,1011.746397,0.866280828,612.7294607,1.581054642,3.372751971,1372.020309,17.78366467,764.1906484,4.174174454,-0.352718594,798.5011034,0.786302199,201.9,Fairfield,South Carolina,SC,45039
4.301490856,3.913322757,17.91027106,1.086554985,5.687642669,2.898877291,5.29596888,1.000051665,1.064372588,131.0091112,2.905912547,1061.836904,2.398670954,445.0898823,1.813946698,3.277210954,1781.060513,20.57368368,1505.860063,3.836163046,-1.157890199,838.1733947,2.351226419,195.5,Florence,South Carolina,SC,45041
4.111659322,3.66186113,18.49281059,1.086557553,5.529479365,2.903747804,4.575143665,1.000052991,1.071697739,178.8283138,2.751123661,1254.180457,1.638931664,386.1762139,1.859419721,3.14773552,1583.921162,15.37304431,2047.980368,3.577661535,0.56960892,1011.916345,2.158182407,190.9,Georgetown,South Carolina,SC,45043
4.75235071,4.355402986,18.17185152,1.086563314,5.898300381,2.629182926,7.44951375,1.000055551,1.063881645,127.2277105,2.82806817,1274.294486,3.42001382,276.3560614,1.983016498,2.528986842,2223.321564,23.09789002,2905.293227,2.968960514,0.204514944,1034.541242,2.195144933,175.4,Greenville,South Carolina,SC,45045
3.36548772,2.945149252,17.07985113,1.086561812,5.247400125,2.722062008,-57.22333962,1.000055551,1.068217926,154.3691623,3.064300898,1506.104851,2.041982693,516.1340217,1.657892831,2.508729498,1871.707343,19.69758145,3096.989377,2.55269425,1.870666399,1202.0467,1.617326334,183.2,Burleson,Texas,TX,48051
3.86641628,3.391655261,17.54719269,1.086566499,5.466896749,2.582488156,-57.22333962,1.0000568,1.069361342,158.8735888,2.82806817,1561.488006,1.603961107,400.5294476,1.86504598,1.942955125,1877.830434,18.52384014,4341.248858,0.859446733,0.879342144,1225.428473,1.813406171,160,Burnet,Texas,TX,48053
3.65438002,3.137187287,17.43682147,1.086560864,5.442076954,2.710195579,-57.22333962,1.000054284,1.061676565,121.1534413,3.561062687,1048.055901,1.378361512,505.291691,1.709042511,1.97035878,1430.247798,18.76853161,2714.986702,1.98551558,2.913560321,1041.54542,2.022916635,159.3,Caldwell,Texas,TX,48055
3.445666749,2.970483988,17.79229534,1.086560306,5.302074455,2.784776054,-57.22333962,1.000054284,1.064275381,127.2277105,3.091048905,1473.354777,1.531909354,398.1198448,1.691238174,2.446649613,1871.707343,21.67224944,3837.88707,1.066116213,0.072812359,1115.467278,2.767820705,182.1,Calhoun,Texas,TX,48057
3.261647674,2.904633147,17.30009365,1.086553039,5.184141544,2.727939498,-57.22333962,1.000051665,1.068912988,156.3663901,2.751123661,1361.563444,1.568297838,580.6110783,1.695769632,2.023940576,1572.684592,13.38558381,4442.518315,0.532517328,0.149035011,1033.981898,2.681266517,215.5,Callahan,Texas,TX,48059
4.569202672,4.129774355,16.73153404,1.086537968,5.874827002,3.4396171,2.293441674,1.000040552,1.056144557,101.2643868,5.347857835,1194.798012,1.209844172,231.7536017,1.738273276,2.961655313,604.880114,13.43068612,4238.769787,-0.558255143,1.745886897,1115.334462,2.516285859,131.2,Cameron,Texas,TX,48061
